Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
WO171/1305,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",1 Hampshire Regiment,1 Hampshire Regiment.,01/01/1944,19440101,31/12/1944,19441231,"1944 Jan.- Apr., June- Dec.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441414,42.80032
WO171/1385,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",4 Welch Regiment,4 Welch Regiment.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441494,42.80032
WO171/5175,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",5 Dorsetshire Regiment,5 Dorsetshire Regiment.,01/01/1945,19450101,31/07/1945,19450731,1945 Jan.- July,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445282,42.80032
WO171/5157,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",1 Border Regiment,1 Border Regiment.,01/10/1945,19451001,31/12/1945,19451231,1945 Oct. - Dec,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445264,42.80032
WO171/5238,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",7 Manchester Regiment,7 Manchester Regiment.,01/01/1945,19450101,31/07/1945,19450731,1945 Jan.-July,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445345,42.80032
WO171/5231,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",2 Lincolnshire Regiment,2 Lincolnshire Regiment.,01/01/1945,19450101,30/09/1945,19450930,1945 Jan.-Sept.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445338,42.80032
WO171/1337,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",1 Manchester Regiment,1 Manchester Regiment.,01/09/1944,19440901,30/09/1944,19440930,"1944 Sept., Oct.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441446,42.53236
WO171/1333,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",1 Leicestershire Regiment,1 Leicestershire Regiment.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441442,42.53236
WO171/5235,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",1 Manchester Regiment,1 Manchester Regiment.,01/03/1945,19450301,31/03/1945,19450331,"1945 Mar., Apr.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445342,42.53236
WO171/5172,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",12 Devonshire Regiment,12 Devonshire Regiment.,01/01/1945,19450101,31/05/1945,19450531,1945 Jan.- May,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445279,42.53236
WO171/1298,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",2 Gloucestershire Regiment,2 Gloucestershire Regiment.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441407,42.53236
WO171/1381,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",1 Suffolk Regiment,1 Suffolk Regiment.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441490,42.53236
WO171/9294,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",1 Worcestershire Regiment,1 Worcestershire Regiment.,01/01/1946,19460101,30/06/1946,19460630,1946 Jan - June,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4449400,42.53236
WO171/5239,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",7 Manchester Regiment,7 Manchester Regiment.,01/08/1945,19450801,31/12/1945,19451231,1945 Aug.-Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445346,42.53236
WO171/5245,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",2 Monmouthshire Regiment,2 Monmouthshire Regiment.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.-Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445352,41.879055
WO171/5173,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",1 Dorsetshire Regiment,1 Dorsetshire Regiment.,01/11/1945,19451101,30/11/1945,19451130,"1945 Nov., Dec.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445280,41.879055
WO171/1396,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",1 Worcestershire Regiment,1 Worcestershire Regiment.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441505,41.879055
WO171/5188,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",2 Essex Regiment,2 Essex Regiment.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445295,41.879055
WO171/5189,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",5 Essex Regiment,5 Essex Regiment.,01/02/1945,19450201,31/12/1945,19451231,1945 Feb.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445296,41.879055
WO171/1307,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",1 Herefordshire Regiment,1 Herefordshire Regiment.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441416,41.879055
WO171/1287,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",5 Dorsetshire Regiment,5 Dorsetshire Regiment.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441396,41.879055
WO171/1286,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.",4 Dorsetshire Regiment,4 Dorsetshire Regiment.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4441395,41.879055
WO171/5170,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",7 Cheshire Regiment,7 Cheshire Regiment.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445277,41.879055
WO171/5171,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",2 Devonshire Regiment,2 Devonshire Regiment.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445278,41.879055
WO171/5286,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.",4 Welch Regiment,4 Welch Regiment.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.-Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4445393,41.879055
