"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"WO 171/7502","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","862 Coy. (German Labour)","862 Coy. (German Labour).","01/10/1945","19451001","31/12/1945","19451231","1945 Oct.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447608","163.4888"
"WO 171/10292","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ELECTRICAL AND MECHANICAL ENGINEERS. Workshops.","841 Hy. Recovery Sec.","841 Hy. Recovery Sec.","01/01/1946","19460101","31/03/1946","19460331","1946 Jan.- Mar.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450398","159.753143"
"WO 171/10223","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ELECTRICAL AND MECHANICAL ENGINEERS. Workshops.","813 Armd. Tps. Wksp.","813 Armd. Tps. Wksp.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450329","159.647232"
"WO 171/2942","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ELECTRICAL AND MECHANICAL ENGINEERS. Recovery.","841 Hy. Rec. Sec.","841 Hy. Rec. Sec.","01/08/1944","19440801","31/12/1944","19441231","1944 Aug.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443050","159.638077"
"WO 171/7778","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. TOWN MAJORS.","354 Town Major","354 Town Major.","01/06/1945","19450601","31/12/1945","19451231","1945 June - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447884","148.0115"
"WO 171/10756","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. TOWN MAJORS.","354 Town Major","354 Town Major.","01/01/1946","19460101","30/04/1946","19460430","1946 Jan.- Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450862","147.499863"
"WO 171/1182","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Batteries.","354 L.A.A. Battery.","354 L.A.A. Battery.","01/08/1944","19440801","31/10/1944","19441031","1944 Aug.- Oct.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441291","136.484421"
"WO 171/9239","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Highland Light Infantry (5 H. L. I.)","5 Highland Light Infantry (5 H. L. I.).","01/01/1946","19460101","30/06/1946","19460630","1946 Jan-June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449345","82.34639"
"WO 171/5409","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Engineer Stores Base Depots.","5 Depot","5 Depot.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445516","81.7498856"
"WO 171/10597","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Salvage Depots.","5 Depot","5 Depot.","01/01/1946","19460101","31/05/1946","19460531","1946 Jan.- May","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450703","81.7498856"
"WO 171/2346","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY SERVICE CORPS. Companies.","5 Coy.","5 Coy.","01/02/1944","19440201","31/12/1944","19441231","1944 Feb.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442454","81.7498856"
"WO 171/9224","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Dorset","5 Dorset.","01/01/1946","19460101","31/05/1946","19460531","1946 Jan.- May","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449330","81.7498856"
"WO 171/9229","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Essex","5 Essex.","01/01/1946","19460101","31/07/1946","19460731","1946 Jan.- July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449335","81.7498856"
"WO 171/5883","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Transportation Port Stores Detachments.","5 Det.","5 Det.","01/01/1945","19450101","31/01/1945","19450131","1945 Jan.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445990","81.7498856"
"WO 171/5316","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Assault Regiments and Squadrons.","5 Regt.","5 Regt.","01/01/1945","19450101","31/07/1945","19450731","1945 Jan.-July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445423","81.7498856"
"WO 171/1927","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Transportation Stores Detachments.","5 Det.","5 Det.","01/12/1944","19441201","31/12/1944","19441231","1944 Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442035","81.7498856"
"WO 171/9193","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Survey Regiments.","5 Regt.","5 Regt.","01/03/1946","19460301","30/06/1946","19460630","1946 Mar.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449299","81.7498856"
"WO 171/9042","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Flak Disarmament Troops.","5 Tp.","5 Tp.","01/01/1946","19460101","31/01/1946","19460131","1946 Jan.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10030 Disarmament;
        C10028 Diaries;
        C10092 Army","","C4449148","81.7498856"
"WO 171/56","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. SUPREME HEADQUARTERS ALLIED EXPEDITIONARY FORCE. Headquarters.","G.5","G.5.","01/10/1944","19441001","31/10/1944","19441031","1944 Oct., Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4440164","81.7498856"
"WO 171/1894","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Survey Sections.","5 Sec.","5 Sec.","01/08/1944","19440801","31/12/1944","19441231","1944 Aug.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442002","81.7498856"
"WO 171/1906","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Engineer Base Depots and Workshops.","5 Wksp.","5 Wksp.","01/07/1944","19440701","31/12/1944","19441231","1944 July- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442014","81.7498856"
