"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"WO 171/3177","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","230 Coy.","230 Coy.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443283","157.208923"
"WO 171/3164","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","214 Coy.","214 Coy.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443270","157.208923"
"WO 171/3093","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","107 Coy","107 Coy.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443201","157.208923"
"WO 171/7293","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","108 Coy.","108 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447399","157.208923"
"WO 171/7341","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","174 Coy.","174 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447447","157.208923"
"WO 171/7348","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","189 Coy.","189 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447454","157.208923"
"WO 171/7344","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","179 Coy.","179 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447450","157.208923"
"WO 171/7342","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","175 Coy.","175 Coy.","01/01/1945","19450101","31/10/1945","19451031","1945 Jan.- Oct.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447448","157.208923"
"WO 171/3189","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","249 Coy.","249 Coy.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443295","157.208923"
"WO 171/10416","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","208 Coy.","208 Coy.","01/01/1946","19460101","31/03/1946","19460331","1946 Jan.- Mar.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450522","157.208923"
"WO 171/7385","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","244 Coy.","244 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447491","157.208923"
"WO 171/7381","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","238 Coy.","238 Coy.","01/01/1945","19450101","30/11/1945","19451130","1945 Jan.- Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447487","157.208923"
"WO 171/7384","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","243 Coy.","243 Coy.","01/01/1945","19450101","31/07/1945","19450731","1945 Jan.- July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447490","157.208923"
"WO 171/7245","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","37 Coy.","37 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447351","157.208923"
"WO 171/7401","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","273 Coy.","273 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447507","157.208923"
"WO 171/7364","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","215 Coy.","215 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447470","157.208923"
"WO 171/10391","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","130 Coy.","130 Coy.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450497","157.208923"
"WO 171/7352","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","194 Coy.","194 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447458","157.208923"
"WO 171/10450","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","341 Coy.","341 Coy.","01/01/1946","19460101","31/01/1946","19460131","1946 Jan.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450556","157.208923"
"WO 171/3244","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","351 Coy.","351 Coy.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443350","157.208923"
"WO 171/7437","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","335 Coy.","335 Coy.","01/01/1945","19450101","30/11/1945","19451130","1945 Jan., Mar.- Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447543","157.208923"
"WO 171/7246","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. PIONEER CORPS. Companies.","39 Coy.","39 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447352","157.208923"
